NO,중복,구분1,구분2,구분3,구분4,파일명,경로,화면표시
330,,도로,세종시,NSPV_AS,미끄럼방지,NSPV_AS(미끄럼방지)_LINE_속성뿌리기(도로-군산시 0.33),"세종시-도로,상수,하수/도로리습/2015-2361 도로리습-세종시/NSPV_AS(미끄럼방지)_LINE_속성뿌리기(도로-군산시 0.33).LSP","""RDL_NSPV_AS(미끄럼방지시설)->"" ""AE123"" ""/포장:"" ADD_CDE ""/W:"" BYC_WID ""/L:"" BYC_LEN"
331,,도로,세종시,OCUP_PS,점용시설(점),OCUP_PS(점용시설(점))-TEXT_속성뿌리기(도로),"세종시-도로,상수,하수/도로리습/2015-2361 도로리습-세종시/OCUP_PS(점용시설(점))-TEXT_속성뿌리기(도로).LSP","""RDL_OCUP_PS(점용시설(점->보차도구분:"" CHB_CDE ""/_"" JYP_CDE"
332,31,도로,세종시,PDCR_AS,횡단보도,PDCR_AS(횡단보도)_LINE_속성뿌리기(도로-수원시),"세종시-도로,상수,하수/도로리습/2015-2361 도로리습-세종시/PDCR_AS(횡단보도)_LINE_속성뿌리기(도로-수원시).LSP","""RDL_PDCR_AS(횡단보도)->방식:"" CRW_CDE ""/신호등유무:"" YON_CDE ""/낮:"" BDN_CDE ""/장:"" HND_CDE ""/("" ""W:"" CRS_WID ""/L:"" CRS_LEN "")"""
333,,도로,세종시,PROT_LS,방호울타리,PROT_LS(방호울타리)_LINE_속성뿌리기(도로-수원시),"세종시-도로,상수,하수/도로리습/2015-2361 도로리습-세종시/PROT_LS(방호울타리)_LINE_속성뿌리기(도로-수원시).LSP","""RDL_PROT_LS(방호울타리)->"" FTR_CDE ""/L:"" BYC_LEN ""/"" AED_CDE ""/재질:"" STP_CDE ""/H:"" STD_HIT"
334,,도로,세종시,RDAR_AS,도로면,RDAR_AS(도로면)-TEXT_속성뿌리기(도로_장흥군),"세종시-도로,상수,하수/도로리습/2015-2361 도로리습-세종시/RDAR_AS(도로면)-TEXT_속성뿌리기(도로_장흥군).LSP","""도로면->종류:"" FTR_CDE"
335,33,도로,세종시,RDSN_PS,도로표지판,RDSN_PS(도로표지판)_TEXT_속성뿌리기(도로-수원시),"세종시-도로,상수,하수/도로리습/2015-2361 도로리습-세종시/RDSN_PS(도로표지판)_TEXT_속성뿌리기(도로-수원시).LSP","""RDL_RDSN_PS(도로표지판)_종류:"" AEC_CDE ""/지주형식:"" IPG_CDE ""/규격:"" DPG_STD ""/H:"" STD_HIT ""/위치구분:"" DRT_CDE"
336,,도로,세종시,SCHO_AS,어린이보호구역,SCHO_AS(어린이보호구역)-LINE_속성뿌리기,"세종시-도로,상수,하수/도로리습/2015-2361 도로리습-세종시/SCHO_AS(어린이보호구역)-LINE_속성뿌리기.LSP","""어린이보호구역->"" FTR_CDE ""/학교유치원명:"" SCH_NAM"
337,,도로,세종시,SCLT_PS,보안등,SCLT_PS(보안등)_TEXT_속성뿌리기(도로-수원시),"세종시-도로,상수,하수/도로리습/2015-2361 도로리습-세종시/SCLT_PS(보안등)_TEXT_속성뿌리기(도로-수원시).LSP","""RDL_SCLT_PS(보안등)->모형:"" LSH_CDE ""/광원:"" LCD_CDE ""/광원용량"" LCP_EXP"
338,37,도로,세종시,SEPC_PS,가로등제어기,SEPC_PS(가로등제어기)-POINT_속성뿌리기(도로-수원시),"세종시-도로,상수,하수/도로리습/2015-2361 도로리습-세종시/SEPC_PS(가로등제어기)-POINT_속성뿌리기(도로-수원시).LSP","""RDL_SEPC_PS(가로등제어기)->부착방식:"" SEP_CDE ""/제어함구분:"" DEF_CDE"
339,,도로,세종시,SMRW_LS,석축옹벽,SMRW_LS(석축옹벽)_LINE_속성뿌리기(도로-수원시),"세종시-도로,상수,하수/도로리습/2015-2361 도로리습-세종시/SMRW_LS(석축옹벽)_LINE_속성뿌리기(도로-수원시).LSP","""RDL_SMRW_LS(석축_옹벽)->"" FTR_CDE ""/재질:"" SMT_CDE ""(구조:"" FNC_EXP "")/L"" BYC_LEN ""/최대:"" MAX_HIT ""/최소:"" MIN_HIT ""/폭:"" BYC_WID"
340,45,도로,세종시,STAT_PS,정류장,STAT_PS(정류장)_TEXT_속성뿌리기(도로-수원시),"세종시-도로,상수,하수/도로리습/2015-2361 도로리습-세종시/STAT_PS(정류장)_TEXT_속성뿌리기(도로-수원시).LSP","""RDL_STAT_PS(정류장)->종류:"" AEE_CDE ""/명칭:"" STT_NAM ""/유형:"" STT_CDE"
341,,도로,세종시,STLT_PS,가로등,STLT_PS(가로등)_TEXT_속성뿌리기(도로-수원시),"세종시-도로,상수,하수/도로리습/2015-2361 도로리습-세종시/STLT_PS(가로등)_TEXT_속성뿌리기(도로-수원시).LSP","""RDL_STLT_PS(가로등)->모형:"" LSH_CDE ""/H:"" PLS_HIT ""/등주형식:"" PLT_CDE ""/재질:"" PLM_CDE ""/등수:"" EDG_CNT ; ""/제어기NO:"" SPC_IDN ""\n"" ""_"" ""/암L:"" ARM_LEN ""/광원종류:"" LCD_CDE ""/가로등 배열방법:"" LMP_ARY"
342,,도로,세종시,TFSN_PS,교통표지판,TFSN_PS(교통표지판)_TEXT_속성뿌리기(도로-수원시),"세종시-도로,상수,하수/도로리습/2015-2361 도로리습-세종시/TFSN_PS(교통표지판)_TEXT_속성뿌리기(도로-수원시).LSP","""RDL_TFSN_PS(교통표지판)->"" ""_위치:"" DRT_CDE ""/종류:"" AET_CDE ""/지주형식:"" IPG_CDE ""/H:"" STD_HIT ""/규격:"" DPG_STD ""/기재사항:"" IPG_DES"
343,39,도로,세종시,TRCT_PS,무인단속카메라,TRCT_PS(무인단속카메라)-TEXT_속성뿌리기(도로),"세종시-도로,상수,하수/도로리습/2015-2361 도로리습-세종시/TRCT_PS(무인단속카메라)-TEXT_속성뿌리기(도로).LSP","""무인단속카메라->"" FTR_CDE"
344,,도로,세종시,TREE_PS,가로수,TREE_PS(가로수)_TEXT_속성뿌리기(도로-수원시),"세종시-도로,상수,하수/도로리습/2015-2361 도로리습-세종시/TREE_PS(가로수)_TEXT_속성뿌리기(도로-수원시).LSP","""RDL_TREE_PS(가로수)->"" TRE_CDE ""/직경:"" TRE_DIP ""/보호판유무:"" PTC_CDE"
345,,도로,세종시,TRSN_PS,신호등,TRSN_PS(신호등)_TEXT_속성뿌리기(도로-수원시),"세종시-도로,상수,하수/도로리습/2015-2361 도로리습-세종시/TRSN_PS(신호등)_TEXT_속성뿌리기(도로-수원시).LSP","""RDL_TRSN_PS(신호등)->신호용도:"" SGT_CDE ""/"" SGN_CNT ""EA"" ""/"" TSN_CDE ""/재질:"" TRM_CDE ""/지주규격:"" TRL_CDE ""/잔:"" LFT_CDE ""/음향:"" SLT_CDE ""/교통안전표지유무:"" TRF_CDE ""/신호등규격:"" SGN_EXP"
346,43,도로,세종시,TSCT_PS,신호등제어기,TSCT_PS(신호등제어기)-TEXT_속성뿌리기(도로),"세종시-도로,상수,하수/도로리습/2015-2361 도로리습-세종시/TSCT_PS(신호등제어기)-TEXT_속성뿌리기(도로).LSP","""신제->신호등구분_제어방식:"" CTR_CDE ""/신호등구분_도로:"" CRD_CDE ""/신호기제식:"" SGT_CDE ""/(차량신호등재질1:"" CM1_CDE ""/종류1:"" CT1_CDE ""/수량1:"" CA1_CNT "")/(차량신호등재질2:"" CM2_CDE ""/종류2:"" CT2_CDE ""/수량2:"" CA2_CNT "")/(보행등자전거재질1:"" CTR_CDE0 ""/종류1:"" CTR_CDE1 ""/수량1:"" CTR_CDE2 "")/(보행등자전거재질2:"" CTR_CDE3 ""/종류2:"" CTR_CDE4 ""/수량2:"" CTR_CDE5 "")"""
347,68,상수,세종시,FIRE_PS,소방시설,FIRE_PS(소방시설)-TEXT_속성뿌리기(소화전-SFT),"세종시-도로,상수,하수/상수리습/2015-2361 상수리습-세종시/FIRE_PS(소방시설)-TEXT_속성뿌리기(소화전-SFT).LSP","""소방시설구분->"" FTR_CDE ""설치일자:"" IST_YMD ""/"" MOF_CDE ""/배수관구경:"" STD_DIP ""/소화전구경:"" FIR_DIP ""/급수탑 높이:"" SUP_HIT"
348,69,상수,세종시,FLOW_PS,유량계,FLOW_PS(유량계)-TEXT_속성뿌리기(상수),"세종시-도로,상수,하수/상수리습/2015-2361 상수리습-세종시/FLOW_PS(유량계)-TEXT_속성뿌리기(상수).LSP","cat ""WTL_FLOW_PS("" FTR_CDE "")->설치일:""IST_YMD ""/유량계종류:"" GAG_CDE ""/유량계형식:"" MOF_CDE ""/관경:%%c"" STD_DIP """""
349,,상수,세종시,META_PS,급수전계량기,META_PS(급수전계량기)_TEXT_속성뿌리기(상수_META),"세종시-도로,상수,하수/상수리습/2015-2361 상수리습-세종시/META_PS(급수전계량기)_TEXT_속성뿌리기(상수_META).LSP","""WTL_META_PS(급수전계량기)->"" IST_YMD ""/형식:"" MOF_CDE ""/구경:%%C"" MET_DIP"
350,70,상수,세종시,PRES_PS,가압장,PRES_PS(가압장)-TEXT_속성뿌리기(상수).,"세종시-도로,상수,하수/상수리습/2015-2361 상수리습-세종시/PRES_PS(가압장)-TEXT_속성뿌리기(상수)..LSP","cat ""WTL_PRES_PS(가압장)->"" FTR_CDE ""/준공일:"" FNS_YMD ""/가압장명:"" PRS_NAM ""/관리방법:"" SAG_CDE ""/가압장표고:"" PRS_HSL"
351,,상수,세종시,PRGA_PS,수압계,PRGA_PS(수압계)-TEXT_속성뿌리기(상수_창원시),"세종시-도로,상수,하수/상수리습/2015-2361 상수리습-세종시/PRGA_PS(수압계)-TEXT_속성뿌리기(상수_창원시).LSP","""수압계->종류::""PGA_CDE ""/형식:"" MOF_CDE ""/관경:%%C"" STD_DIP ""/배수관경:%%C"" SRV_DIP"
352,71,상수,세종시,SPLY_LS,급수관로,SPLY_LS(급수관로)-LINE_속성뿌리기(상수),"세종시-도로,상수,하수/상수리습/2015-2361 상수리습-세종시/SPLY_LS(급수관로)-LINE_속성뿌리기(상수).LSP","""_"" saa_cde ""/"" ist_ymd ""/재질:"" mop_cde ""/접합종류:"" jht_cde ""/%%c"" STD_DIP ""/L"" BYC_LEN   ""\n"" ""~최저D:"" low_dep ""/최고D:"" hgh_dep"
353,72,상수,세종시,VALV_PS,변류시설,"VALV_PS(제수변, 역지변, 이토변, 배기변, 감압변, 안전변)-TEXT_속성뿌리기(변류시설-VALV)","세종시-도로,상수,하수/상수리습/2015-2361 상수리습-세종시/VALV_PS(제수변, 역지변, 이토변, 배기변, 감압변, 안전변)-TEXT_속성뿌리기(변류시설-VALV).LSP","FTR_CDE ""->형식:"" MOF_CDE ""/재질:"" MOP_CDE ""/관경:%%C"" STD_DIP ""/회전방향:"" SAE_CDE ""/형태:"" FOR_CDE ""/변실규격:"" VAL_STD ""/상태:"" CST_CDE ""/개폐:"" OFF_CDE ""/구동방법:"" FTR_CDE0"
354,71,상수,세종시,pipe_lm,상수관로,pipe_lm(상수관로)-LINE_속성뿌리기(상수),"세종시-도로,상수,하수/상수리습/2015-2361 상수리습-세종시/pipe_lm(상수관로)-LINE_속성뿌리기(상수).LSP","""_"" saa_cde ""/"" ist_ymd ""/재질:"" mop_cde ""/접합종류:"" jht_cde ""/%%c"" STD_DIP ""/L"" BYC_LEN   ""\n"" ""~최저D:"" low_dep ""/최고D:"" hgh_dep"
355,69,상수,세종시,FLOW_PS,유량계,FLOW_PS(유량계)-TEXT_속성뿌리기(상수),"세종시-도로,상수,하수/상수리습/2016-0820 상수리습-세종시/FLOW_PS(유량계)-TEXT_속성뿌리기(상수).LSP","cat ""WTL_FLOW_PS("" FTR_CDE "")->설치일:""IST_YMD ""/유량계종류:"" GAG_CDE ""/유량계형식:"" MOF_CDE ""/관경:%%c"" STD_DIP """""
356,70,상수,세종시,PRES_PS,가압장,PRES_PS(가압장)-TEXT_속성뿌리기(상수).,"세종시-도로,상수,하수/상수리습/2016-0820 상수리습-세종시/PRES_PS(가압장)-TEXT_속성뿌리기(상수)..LSP","cat ""WTL_PRES_PS(가압장)->"" FTR_CDE ""/준공일:"" FNS_YMD ""/가압장명:"" PRS_NAM ""/관리방법:"" SAG_CDE ""/가압장표고:"" PRS_HSL"
357,,상수,세종시,SERV_PS,배수지,SERV_PS(배수지)_TEXT_속성뿌리기(상수),"세종시-도로,상수,하수/상수리습/2016-0820 상수리습-세종시/SERV_PS(배수지)_TEXT_속성뿌리기(상수).LSP","""WTL_SERV_PS(배수지)->명:"" SRV_NAM ""/준공일자:"" FNS_YMD ""/형태:"" SAG_CDE ""/배수지제어방법:"" SCW_CDE"
358,72,상수,세종시,VALV_PS,변류시설,"VALV_PS(제수변, 역지변, 이토변, 배기변, 감압변, 안전변)-TEXT_속성뿌리기(변류시설-VALV)","세종시-도로,상수,하수/상수리습/2016-0820 상수리습-세종시/VALV_PS(제수변, 역지변, 이토변, 배기변, 감압변, 안전변)-TEXT_속성뿌리기(변류시설-VALV).LSP","FTR_CDE ""->형식:"" MOF_CDE ""/재질:"" MOP_CDE ""/관경:%%C"" STD_DIP ""/회전방향:"" SAE_CDE ""/형태:"" FOR_CDE ""/변실규격:"" VAL_STD ""/상태:"" CST_CDE ""/개폐:"" OFF_CDE ""/구동방법:"" FTR_CDE0"
359,71,상수,세종시,pipe_lm,상수관로,pipe_lm(상수관로)-LINE_속성뿌리기(상수),"세종시-도로,상수,하수/상수리습/2016-0820 상수리습-세종시/pipe_lm(상수관로)-LINE_속성뿌리기(상수).LSP","""_"" saa_cde ""/"" ist_ymd ""/재질:"" mop_cde ""/접합종류:"" jht_cde ""/%%c"" STD_DIP ""/L"" BYC_LEN   ""\n"" ""~최저D:"" low_dep ""/최고D:"" hgh_dep"
360,68,상수,세종시,FIRE_PS,소방시설,FIRE_PS(소방시설)-TEXT_속성뿌리기(소화전-SFT),"세종시-도로,상수,하수/상수리습/2016-2013 상수리습-세종시/FIRE_PS(소방시설)-TEXT_속성뿌리기(소화전-SFT).LSP","""소방시설구분->"" FTR_CDE ""설치일자:"" IST_YMD ""/"" MOF_CDE ""/배수관구경:"" STD_DIP ""/소화전구경:"" FIR_DIP ""/급수탑 높이:"" SUP_HIT"
361,69,상수,세종시,FLOW_PS,유량계,FLOW_PS(유량계)-TEXT_속성뿌리기(상수),"세종시-도로,상수,하수/상수리습/2016-2013 상수리습-세종시/FLOW_PS(유량계)-TEXT_속성뿌리기(상수).LSP","cat ""WTL_FLOW_PS("" FTR_CDE "")->설치일:""IST_YMD ""/유량계종류:"" GAG_CDE ""/유량계형식:"" MOF_CDE ""/관경:%%c"" STD_DIP """""
362,71,상수,세종시,SPLY_LS,급수관로,SPLY_LS(급수관로)-LINE_속성뿌리기(상수),"세종시-도로,상수,하수/상수리습/2016-2013 상수리습-세종시/SPLY_LS(급수관로)-LINE_속성뿌리기(상수).LSP","""_"" saa_cde ""/"" ist_ymd ""/재질:"" mop_cde ""/접합종류:"" jht_cde ""/%%c"" STD_DIP ""/L"" BYC_LEN   ""\n"" ""~최저D:"" low_dep ""/최고D:"" hgh_dep"
363,72,상수,세종시,VALV_PS,변류시설,"VALV_PS(제수변, 역지변, 이토변, 배기변, 감압변, 안전변)-TEXT_속성뿌리기(변류시설-VALV)","세종시-도로,상수,하수/상수리습/2016-2013 상수리습-세종시/VALV_PS(제수변, 역지변, 이토변, 배기변, 감압변, 안전변)-TEXT_속성뿌리기(변류시설-VALV).LSP","FTR_CDE ""->형식:"" MOF_CDE ""/재질:"" MOP_CDE ""/관경:%%C"" STD_DIP ""/회전방향:"" SAE_CDE ""/형태:"" FOR_CDE ""/변실규격:"" VAL_STD ""/상태:"" CST_CDE ""/개폐:"" OFF_CDE ""/구동방법:"" FTR_CDE0"
364,,상수,세종시,pipe_lm,상수관로,pipe_lm(상수관로)-LINE_속성뿌리기(상수),"세종시-도로,상수,하수/상수리습/2016-2013 상수리습-세종시/pipe_lm(상수관로)-LINE_속성뿌리기(상수).LSP","""_"" saa_cde ""/"" ist_ymd ""/재질:"" mop_cde ""/접합종류:"" jht_cde ""/%%c"" STD_DIP ""/L"" BYC_LEN ""/탐사구분:"" IQT_CDE  ""\n"" ""~최저D:"" low_dep ""/최고D:"" hgh_dep"
365,,하수,세종시,SWL_CONN_LS,하수연결관,SWL_CONN_LS(하수연결관)-LINE-속성뿌리기,"세종시-도로,상수,하수/하수리습/2015-2361 하수리습-세종시/SWL_CONN_LS(하수연결관)-LINE-속성뿌리기.LSP","SBA_CDE ""->"" IST_YMD ""/"" MOP_CDE ""/%%c"" STD_DIP ""("" STD_HOL ""X"" STD_VEL "")/L:"" BYC_LEN ""/형태:"" FOR_CDE"
366,,하수,세종시,SWL_MANH_PS,하수맨홀,SWL_MANH_PS(하수맨홀)-TEXT_속성뿌리기,"세종시-도로,상수,하수/하수리습/2015-2361 하수리습-세종시/SWL_MANH_PS(하수맨홀)-TEXT_속성뿌리기.LSP","""SWL_MANH_PS(하수맨홀)->"" SMU_CDE ""/뚜재:"" SBC_CDE ""_고도:"" MOS_HSL ""/저고:"" LMS_HSL ""/"" CST_CDE ""/"" IST_YMD ""\n"" "" %%c"" MAN_DIP ""("" MAN_HOL ""X"" MAN_VEL "")"" ""/[SOM코드:"" SOM_CDE ""]"" ""/형태:"" FOR_CDE ""\n"" "" ..사:"" LAD_CDE "","" ""..인:"" IVT_CDE ""\n"" ""\n"" "" _[변실H+T:"" sum_sbk ""]"""
367,16,하수,세종시,SWL_PIPE_LM,하수관거,SWL_PIPE_LM(하수관거)_LINE-속성뿌리기-관상고원형각형포함,"세종시-도로,상수,하수/하수리습/2015-2361 하수리습-세종시/SWL_PIPE_LM(하수관거)_LINE-속성뿌리기-관상고원형각형포함.LSP","""~용도:"" SBA_CDE ""/"" SBA_CDE2 ""/재질:"" MOP_CDE ""/형태:"" FOR_CDE ""/%%C"" STD_DIP ""("" STD_HOL ""X"" STD_VEL "")/[규모:"" SBA_CDE3 ""]/L:"" BYC_LEN ""\n"" ""~시깊:"" BEG_DEP ""/종깊:"" END_DEP ""/[평균D:"" sav ""]"" ""\n"" ""\n""""_[시표고:"" sbk ""/종표고:"" sbl ""]_/시저:("" SBK_HSL "")/종저:("" SBL_HSL "")"" ""\n"" ""\n"" ""\n"" "".......{시관상고:"" sbA ""/종관상고:"" sbB ""}"""
368,,하수,세종시,SWL_SIDE_LS ,측구,SWL_SIDE_LS (측구)-LINE-속성뿌리기,"세종시-도로,상수,하수/하수리습/2015-2361 하수리습-세종시/SWL_SIDE_LS (측구)-LINE-속성뿌리기.LSP","IST_YMD ""/"" AEG_CDE ""/재질:"" MOP_CDE ""/("" STD_HOL ""x"" STD_VEL "")"" ""/L:"" BYC_LEN"
369,,하수,세종시,SWL_SPEW_PS,토구,SWL_SPEW_PS(토구)__TEXT_속성뿌리기,"세종시-도로,상수,하수/하수리습/2015-2361 하수리습-세종시/SWL_SPEW_PS(토구)__TEXT_속성뿌리기.LSP","""SWL_SPEW_PS(토구)->형태:"" FOR_CDE ""/용도:"" VMT_CDE ""/방류천명:"" RIV_NAM  ""\n"" ""%%c"" SPW_DIP ""("" SPW_HOL ""X"" SPW_VEL "")/표고:"" SPW_HSL"
370,,하수,세종시,SWL_SPOT_PS,물받이,SWL_SPOT_PS(물받이)_TEXT_속성뿌리기(SPOT),"세종시-도로,상수,하수/하수리습/2015-2361 하수리습-세종시/SWL_SPOT_PS(물받이)_TEXT_속성뿌리기(SPOT).LSP","""SWL_SPOT_PS(물받이)->"" SBD_CDE ""/뚜껑재질:"" MOP_CDE ""/뚜껑형태:"" COV_CDE ""\n"" ""..."" ""형태:"" FOR_CDE ""/변실:[%%c"" SPT_DIP ""("" SPT_HOL ""x"" SPT_VEL "")"" ""/D:"" SPT_DEP ""]"""
371,,하수,세종시,SWL_VENT_PS,환기구,SWL_VENT_PS(환기구)-TEXT_속성뿌리기(하수),"세종시-도로,상수,하수/하수리습/2015-2361 하수리습-세종시/SWL_VENT_PS(환기구)-TEXT_속성뿌리기(하수).LSP","""SWL_VENT_PS(환기구)->"" IST_YMD ""/재질:"" MOP_CDE ""/형식:"" MOF_CDE ""/환기구구경:"" VNT_DIP ""/흡출기재질:"" HMP_CDE"
372,73,하수,군단위,DRAN_PS,하수처리장,DRAN_PS(하수처리장)-TEXT_속성뿌리기(하수-군),하수/01 군단위-하수-LSP/DRAN_PS(하수처리장)-TEXT_속성뿌리기(하수-군).LSP,"cat ""SWL_DRAN_PS("" FTR_CDE "")->"" IST_YMD ""/하수처리방식:"" SBB_CDE ""/개통상태:"" SOO_CDE ""/하수처리장명:"" DRN_NAM"
373,,하수,옹진군,PIPE_L,,LINE_속성뿌리기(하수-PIPE_L_옹진군),하수/01 군단위-하수-LSP/LINE_속성뿌리기(하수-PIPE_L_옹진군).LSP,"SBA ""/"" FORX ""/"" MOP ""/%%C"" DIP ""("" HOL ""X"" VEL "")/L:"" LENG ""/시깊:"" SBA0 ""/종깊:"" SBA1 ""/시저고:"" ALTIN ""/종저고:"" ALTOT ""/형태:"" SBA2"
374,,하수,여수시,PIPE_LM,하수관거,PIPE_LM(하수관거)_LINE-속성뿌리기(구분)-관경mm심도cm단위-여수시,하수/01 군단위-하수-LSP/PIPE_LM(하수관거)_LINE-속성뿌리기(구분)-관경mm심도cm단위-여수시.LSP,"""->"" ""용도:"" SBA_CDE ""/"" SBA_CDE2 ""/재질:"" MOP_CDE ""/형태:"" FOR_CDE ""/구경:%%C"" PIP_DIP ""("" PIP_HOL ""X"" PIP_VEL "")/[규모:"" SBA_CDE3 ""]/L:"" PIP_LEN"""" ; ""/탐사구분:"" SBA_CDE4 ""\n"" "" ~ 시깊:"" BEG_DEP ""/종깊:"" END_DEP ""/[평균D:"" sav ""]"" ;;;;""/[평균D:"" sav ""]"" ""\n"" ""\n""""_[시표고:"" sbk ""/종표고:"" sbl ""]_/시저:"" SBK_ALT ""/종저:"" SBL_ALT """" ""\n"" ""\n"" ""\n"" "".......{시관상고:"" sbA ""/종관상고:"" sbB ""}"""
375,74,하수,군단위,SWL_CLAY_PS,우수토실,SWL_CLAY_PS(우수토실)_TEXT_속성뿌리기,하수/01 군단위-하수-LSP/SWL_CLAY_PS(우수토실)_TEXT_속성뿌리기.LSP,"""SWL_CLAY_PS(우수토실)->"" ""설치일:"" IST_YMD ""/형태:"" FOR_CDE ""/H:"" WOL_HIT ""/맨홀존재여부:"" MAH_CDE"
376,74,하수,군단위,SWL_CLAY_PS,우수토실,SWL_CLAY_PS(우수토실)_TEXT_속성뿌리기(하수-군),하수/01 군단위-하수-LSP/SWL_CLAY_PS(우수토실)_TEXT_속성뿌리기(하수-군).LSP,"""SWL_CLAY_PS(우수토실)->"" ""설치일:"" IST_YMD ""/형태:"" FOR_CDE ""/H:"" WOL_HIT ""/맨홀존재여부:"" MAH_CDE"
377,,하수,무안군,SWL_CONN_LS,하수연결관,SWL_CONN_LS(하수연결관)-LINE_속성뿌리기(무안군),하수/01 군단위-하수-LSP/SWL_CONN_LS(하수연결관)-LINE_속성뿌리기(무안군).LSP,"""SWL_CONN_LS(하수연결관)~>"" SBA_CDE ""/"" SBA_CDE2 ""/"" MOP_CDE ""/{"" FOR_CDE ""}/%%C"" PIP_DIP ""("" PIP_HOL ""X"" PIP_VEL "")"" ""/L:"" PIP_LEN"
378,75,하수,군단위,SWL_CONN_LS,하수연결관,SWL_CONN_LS(하수연결관)-LINE_속성뿌리기(하수),하수/01 군단위-하수-LSP/SWL_CONN_LS(하수연결관)-LINE_속성뿌리기(하수).LSP,"""SWL_CONN_LS(하수연결관)~>"" SBA_CDE ""/"" SBA_CDE2 ""/"" MOP_CDE ""/{"" FOR_CDE ""}/%%C"" STD_DIP ""("" STD_HOL ""X"" STD_VEL "")"" ""/L:"" BYC_LEN"
379,75,하수,군단위,SWL_CONN_LS,하수연결관,SWL_CONN_LS(하수연결관)-LINE_속성뿌리기(하수-군),하수/01 군단위-하수-LSP/SWL_CONN_LS(하수연결관)-LINE_속성뿌리기(하수-군).LSP,"""SWL_CONN_LS(하수연결관)~>"" SBA_CDE ""/"" SBA_CDE2 ""/"" MOP_CDE ""/{"" FOR_CDE ""}/%%C"" STD_DIP ""("" STD_HOL ""X"" STD_VEL "")"" ""/L:"" BYC_LEN"
380,,하수,홍성군,SWL_CONN_LS,하수연결관,SWL_CONN_LS(하수연결관)-LINE_속성뿌리기(홍성군),하수/01 군단위-하수-LSP/SWL_CONN_LS(하수연결관)-LINE_속성뿌리기(홍성군).LSP,"""SWL_CONN_LS(하수연결관)~>"" SBA_CDE ""/"" SBA_CDE2 ""/"" MOP_CDE ""/{"" FOR_CDE ""}/%%C"" SPT_DIP ""("" SPT_HOL ""X"" SPT_VEL "")"" ""/L:"" BYC_LEN"
381,75,하수,홍성군,SWL_CONN_LS,하수연결관,SWL_CONN_LS(하수연결관)-LINE_속성뿌리기(홍성군)-1,하수/01 군단위-하수-LSP/SWL_CONN_LS(하수연결관)-LINE_속성뿌리기(홍성군)-1.LSP,"""SWL_CONN_LS(하수연결관)~>"" SBA_CDE ""/"" SBA_CDE2 ""/"" MOP_CDE ""/{"" FOR_CDE ""}/%%C"" STD_DIP ""("" STD_HOL ""X"" STD_VEL "")"" ""/L:"" BYC_LEN"
382,,하수,군단위,SWL_MANH_PS,하수맨홀,SWL_MANH_PS(하수맨홀)-TEXT_속성뿌리기(하수_4단)-SOM지침 별도--군통,하수/01 군단위-하수-LSP/SWL_MANH_PS(하수맨홀)-TEXT_속성뿌리기(하수_4단)-SOM지침 별도--군통.LSP,"""SWL_MANH_PS(하수맨홀)->"" SMU_CDE ""/"" IST_YMD ""/뚜재:"" SBC_CDE ""_고도:("" IST_YMD1 "")/저고:("" IST_YMD2 "")"" ""/상태:"" IST_YMD3 ""\n"" "" %%c"" MAN_DIP ""("" MAN_HOL ""X"" MAN_VEL "")"" ""/[SOM:"" SOM_CDE ""]"" ""\n"" "" .인:"" IVT_CDE "","" ""사:"" LAD_CDE  ""\n"" ""\n"" "" _[변실H+T:"" sum_sbk ""]"""
383,17,하수,군단위,SWL_MANH_PS,하수맨홀,SWL_MANH_PS(하수맨홀)_TEXT_속성뿌리기(하수)--SOM코드 군단위지침,하수/01 군단위-하수-LSP/SWL_MANH_PS(하수맨홀)_TEXT_속성뿌리기(하수)--SOM코드 군단위지침.LSP,"cat ""SWL_MANH_PS(하수맨홀)->"" SMU_CDE ""/"" IST_YMD ""/뚜껑재질:"" SBC_CDE ""/고도:"" IST_YMD1 ""/저고:["" IST_YMD2 ""]"" ""/상태:"" IST_YMD3 ""\n"" "" '"" ""(인:"" IVT_CDE "",사:"" LAD_CDE"")"" ""\n"" "" '형태:"" FOR_CDE ""/%%C"" MAN_DIP ""("" MAN_HOL ""X"" MAN_VEL "")"" ""/SOM코드:"" SOM_CDE ;;""/SOM코드:"" SOM_CDE ""\n"" ""\n"" "" ....[변실_H+토피:"" sum_sbk ""]"""
